,BCOM,US_2Y_TREAS,EM_AGG_USD,US_BOND_TR,HY_TR,IG_CORP_TR,SKEW,VIX,VVIX,MOVE,PUT_CALL,CDX_HY_5Y,CDX_IG_5Y,HY_OAS,MSCI_EAFE,SPY_EPS,SPY_PE,IGOV,OIL,UNEMP,ECO_SURPRISE,FCI
1990-11-08,110.0864,7.653,,418.87,472.25,472.25,114.66,,,105.9,,,,,791.84,320.46,,,34.89,,,-2.181
1990-11-09,107.982,7.599,,420.83,474.55,474.55,117.11,,,104.04,,,,,792.36,323.4,,,33.5,,,-2.4
1990-11-12,106.2077,7.546,,420.83,474.55,474.55,115.57,,,104.04,,,,,797.28,321.63,,,30.64,,,-2.125
1990-11-13,106.9082,7.581,,423.2,477.56,477.56,116.1,,,100.7,,,,,815.34,321.04,,,31.37,,,-1.743
1990-11-14,104.7653,7.572,,423.58,478.07,478.07,117.02,,,99.83,,,,,808.55,322.54,,,30.43,,,-1.78
1990-11-15,104.7135,7.572,,423.0,475.16,475.16,116.97,,,99.11,,,,,804.92,318.65,,,30.4,,,-1.606
1990-11-16,104.0294,7.57,,424.21,476.81,476.81,119.97,,,100.4,,,,,800.87,316.83,,,29.0,,,-1.69
1990-11-19,105.3503,7.614,,423.66,476.39,476.39,121.28,,,97.25,,,,,814.9,317.77,,,29.82,,,-1.521
1990-11-20,102.6819,7.596,,424.5,477.51,477.51,118.28,,,94.76,,,,,809.28,318.6,,,28.33,,,-1.391
1990-11-21,103.6862,7.507,,425.58,478.92,478.92,119.28,,,95.81,,,,,806.28,316.6,,,28.94,,,-1.583
1990-11-23,106.4768,7.506,,425.42,478.69,478.69,116.37,,,96.04,,,,,818.78,311.32,,,31.0,,,-2.03
1990-11-26,107.805,7.532,,426.0,479.48,479.48,118.33,,,95.97,,,,,813.75,304.59,,,32.82,,,-1.928
1990-11-27,107.3352,7.549,,425.79,479.25,479.25,119.45,,,95.97,,,,,810.59,308.26,,,32.89,,,-2.195
1990-11-28,107.7871,7.572,,425.29,478.73,478.73,120.15,,,96.26,,,,,799.71,305.06,,,32.98,,,-2.499
1990-11-29,107.5623,7.589,,425.17,478.54,478.54,117.71,,,96.78,,,,,789.19,300.97,,,32.39,,,-2.263
1990-11-30,103.5364,7.589,,426.15,479.06,479.06,122.65,,,95.82,,,,,777.6,306.05,,,29.2,,,-2.543
1990-12-03,102.8849,7.52,,427.4,480.74,480.74,122.24,,,93.48,,,,,782.32,314.94,,,29.72,,,-2.18
1990-12-04,104.4274,7.451,,427.83,481.26,481.26,124.37,,,94.43,,,,,772.4,315.21,,,30.7,,,-2.114
1990-12-05,100.4859,7.451,,428.68,482.17,482.17,127.38,,,92.56,,,,,778.91,311.4,,,27.33,,,-1.954
1990-12-06,99.7304,7.477,,428.3,481.74,481.74,126.31,,,97.12,,,,,801.63,312.69,,,26.8,,,-1.687
1990-12-07,99.5551,7.312,,431.71,485.82,485.82,124.43,,,93.95,,,,,823.8,311.5,,,27.18,,,-1.69
1990-12-10,100.5747,7.269,,432.9,487.44,487.44,125.1,,,98.12,,,,,825.85,313.48,,,27.73,,,-1.784
1990-12-11,99.8051,7.225,,433.71,488.74,488.74,125.98,,,100.89,,,,,825.46,305.1,,,27.02,,,-1.57
1990-12-12,98.6064,7.208,,434.35,489.6,489.6,128.57,,,98.93,,,,,825.26,300.39,,,25.91,,,-1.755
1990-12-13,98.9748,7.277,,432.77,487.78,487.78,122.57,,,99.01,,,,,835.86,295.46,,,27.39,,,-1.546
1990-12-14,99.0936,7.311,,431.24,484.43,484.43,122.14,,,100.18,,,,,825.87,300.03,,,27.7,,,-1.665
1990-12-17,99.4994,7.284,,432.01,485.67,485.67,120.45,,,101.59,,,,,813.55,303.23,,,25.67,,,-1.864
1990-12-18,99.7879,7.127,,432.77,486.58,486.58,123.99,,,101.89,,,,,819.04,298.92,,,26.08,,,-2.543
1990-12-19,100.3757,7.205,,432.82,486.34,486.34,126.31,,,102.76,,,,,821.84,298.76,,,26.51,,,-2.816
1990-12-20,99.8784,7.231,,432.05,485.58,485.58,122.35,,,102.44,,,,,807.08,305.74,,,26.08,,,-2.199
1990-12-21,99.1724,7.274,,430.94,483.95,483.95,129.61,,,106.19,,,,,789.01,312.48,,,25.78,,,-2.14
1990-12-24,99.1868,7.326,,429.66,482.32,482.32,121.29,,,110.22,,,,,784.6,314.76,,,26.77,,,-2.648
1990-12-26,100.7892,7.282,,430.9,483.95,483.95,127.3,,,112.62,,,,,781.24,312.6,,,26.77,,,-2.785
1990-12-27,100.3661,7.233,,431.92,485.19,485.19,124.79,,,112.18,,,,,782.59,310.17,,,26.49,,,-2.978
1990-12-28,101.5334,7.224,,431.37,484.28,484.28,127.59,,,122.6,,,,,791.74,304.71,,,27.04,,,-2.233
1990-12-31,102.6982,7.229,,432.79,485.81,485.81,126.57,,,116.37,,,,,788.98,301.88,,,28.27,,,-2.317
1991-01-02,100.0,7.229,,435.41,489.36,489.36,121.35,,,119.35,,,,,793.93,304.0,,,26.44,,,-2.332
1991-01-03,99.086,7.069,,436.41,490.43,490.43,122.76,,,120.17,,,,,796.59,307.02,,,24.89,,,-2.122
1991-01-04,98.5088,7.163,,434.81,488.29,488.29,121.95,,,119.65,,,,,793.15,311.85,,,23.56,,,-2.267
1991-01-07,101.7422,7.188,,432.94,485.81,485.81,118.12,,,129.68,,,,,773.16,314.59,,,26.79,,,-1.848
1991-01-08,100.2848,7.128,,432.3,484.84,484.84,116.76,,,135.1,,,,,760.88,311.62,,,26.24,,,-2.402
1991-01-09,100.6214,7.153,,430.82,482.95,482.95,114.26,,,135.25,,,,,774.73,306.01,,,26.15,,,-2.491
1991-01-10,100.678,7.11,,432.73,485.18,485.18,117.28,,,135.98,,,,,769.95,307.61,,,26.25,,,-2.709
1991-01-11,100.1207,7.117,,432.68,485.23,485.23,114.58,,,136.97,,,,,772.6,313.74,,,25.67,,,-2.651
1991-01-14,103.3713,7.126,,432.08,484.36,484.36,112.38,,,141.16,,,,,762.12,319.48,,,29.17,,,-2.858
1991-01-15,102.2949,7.143,,432.38,485.81,485.81,112.71,,,141.77,,,,,759.25,317.67,,,28.19,,,-3.438
1991-01-16,103.8684,7.177,,432.25,485.81,485.81,115.85,,,134.24,,,,,745.37,320.4,,,30.2,,,-3.62
1991-01-17,94.7664,7.151,,435.93,490.62,490.62,121.72,,,125.55,,,,,788.52,317.02,,,19.7,,,-3.285
1991-01-18,93.3191,7.123,,436.54,491.45,491.45,125.61,,,123.29,,,,,797.02,317.12,,,18.2,,,-2.724
1991-01-21,93.3191,7.097,,436.19,490.87,490.87,122.41,,,115.58,,,,,793.54,319.34,,,18.97,,,-2.768
1991-01-22,95.7585,7.105,,436.28,490.62,490.62,117.94,,,112.25,,,,,796.68,315.31,,,20.5,,,-2.234
1991-01-23,95.2335,7.079,,437.01,491.5,491.5,118.15,,,113.74,,,,,787.27,316.03,,,20.56,,,-2.154
1991-01-24,94.4615,7.034,,437.88,492.47,492.47,121.9,,,106.95,,,,,799.67,,,,20.37,,,-1.85
1991-01-25,94.6842,7.068,,436.71,490.96,490.96,124.2,,,106.29,,,,,804.56,315.1,,,20.0,,,-1.588
1991-01-28,94.3362,7.102,,437.32,491.69,491.69,122.91,,,99.26,,,,,807.95,316.51,,,19.87,,,-1.521
1991-01-29,94.9625,7.077,,437.92,492.47,492.47,122.53,,,97.87,,,,,808.13,318.1,,,20.47,,,-1.355
1991-01-30,93.9613,7.06,,437.75,492.13,492.13,127.44,,,95.89,,,,,806.12,317.95,,,19.61,,,-1.651
1991-01-31,94.4086,7.042,,438.14,491.96,491.96,121.65,,,95.0,,,,,813.17,316.42,,,20.06,,,-1.426
1991-02-01,94.2003,6.82,,441.25,495.48,495.48,121.25,,,92.43,,,,,814.43,322.22,,,19.82,,,-1.443
1991-02-04,94.3541,6.794,,442.21,496.81,496.81,123.21,,,95.55,,,,,821.31,324.1,,,19.77,,,-1.615
1991-02-05,93.937,6.794,,442.96,498.18,498.18,123.92,,,94.29,,,,,837.96,326.35,,,19.69,,,-1.373
1991-02-06,94.5185,6.785,,443.0,498.63,498.63,121.1,,,93.76,,,,,848.45,329.92,,,20.16,,,-1.302
1991-02-07,94.1007,6.81,,442.61,497.94,497.94,121.24,,,92.96,,,,,858.62,329.07,,,20.18,,,-1.524
1991-02-08,95.0833,6.783,,444.01,499.71,499.71,121.05,,,92.16,,,,,865.88,327.75,,,19.98,,,-1.535
1991-02-11,95.389,6.757,,444.32,500.3,500.3,121.53,,,91.56,,,,,875.51,328.89,,,20.51,,,-1.611
1991-02-12,95.7509,6.748,,444.49,500.79,500.79,121.19,,,91.9,,,,,884.68,326.44,,,20.61,,,-1.62
1991-02-13,95.7076,6.747,,444.54,500.79,500.79,123.69,,,91.93,,,,,884.92,330.19,,,20.09,,,-1.513
1991-02-14,95.6669,6.747,,444.4,500.45,500.45,120.58,,,91.34,,,,,890.05,329.34,,,18.79,,,-1.515
1991-02-15,94.4766,6.805,,444.89,502.17,502.17,118.94,,,89.91,,,,,887.76,326.82,,,17.04,,,-1.545
1991-02-19,94.1841,6.857,,444.45,501.83,501.83,112.38,,,90.95,,,,,903.42,330.05,,,16.79,,,-1.314
1991-02-20,94.5136,6.892,,443.79,501.04,501.04,114.96,,,89.07,,,,,893.32,330.2,,,17.44,,,-1.235
1991-02-21,93.65,6.892,,443.48,500.55,500.55,113.82,,,88.01,,,,,892.17,330.12,,,16.85,,,-1.485
1991-02-22,93.1186,6.971,,442.61,499.51,499.51,114.92,,,89.29,,,,,893.46,331.75,,,16.62,,,-1.473
1991-02-25,93.6795,6.963,,443.35,500.45,500.45,114.76,,,95.01,,,,,898.26,329.9,,,16.89,,,-1.467
1991-02-26,94.3152,7.005,,442.08,498.63,498.63,108.57,,,92.19,,,,,886.77,,,,17.23,,,-1.788
1991-02-27,94.786,6.997,,441.82,498.38,498.38,117.38,,,91.89,,,,,886.9,330.85,,,17.93,,,-1.451
1991-02-28,95.9035,7.082,,441.88,500.38,500.38,116.37,,,89.74,,,,,899.06,328.29,,,18.68,,,-1.494
1991-03-01,96.6717,7.169,,439.56,497.54,497.54,116.36,,,96.27,,,,,878.49,328.72,,,18.89,,,-0.66
1991-03-04,97.6568,7.161,,439.96,498.0,498.0,117.93,,,92.57,,,,,874.08,330.22,14.8535,,19.63,,,-0.556
1991-03-05,98.191,7.101,,440.62,498.85,498.85,122.89,,,92.4,,,,,884.13,,14.8497,,19.5,,,-0.68
1991-03-06,97.7473,7.153,,440.49,498.5,498.5,119.4,,,96.74,,,,,889.15,326.45,14.6801,,19.22,,,-0.702
1991-03-07,97.6589,7.101,,441.42,499.65,499.65,118.56,,,97.74,,,,,890.87,321.91,14.476,,18.89,,,-0.383
1991-03-08,97.8993,7.076,,440.27,498.25,498.25,118.51,,,92.22,,,,,891.99,321.0,14.4327,,18.81,,,-0.488
1991-03-11,96.6241,7.024,,442.13,500.55,500.55,123.92,,,96.0,,,,,880.02,315.44,14.546,,18.37,,,-0.528
1991-03-12,97.3176,7.059,,441.51,499.8,499.8,125.66,,,95.79,,,,,888.19,314.9,14.5259,,19.03,,,-0.397
1991-03-13,98.0521,6.947,,443.01,501.7,501.7,131.94,,,94.52,,,,,877.47,311.49,14.39,,20.81,,,-0.025
1991-03-14,97.2529,6.947,,443.41,502.15,502.15,101.79,,,93.89,,,,,890.15,314.53,14.5304,,20.03,,,0.054
1991-03-15,96.5036,6.973,,442.22,502.3,502.3,102.73,,,91.93,,,,,891.97,315.23,14.5719,,17.73,,,0.183
1991-03-18,96.0787,7.07,,441.42,501.35,501.35,103.53,,,91.59,,,,,883.59,312.49,14.4758,,17.53,,,0.27
1991-03-19,96.8445,7.193,,439.34,498.7,498.7,101.23,,,96.4,,,,,868.29,313.73,14.5585,,18.38,,,0.223
1991-03-20,96.755,7.158,,440.54,500.2,500.2,102.81,,,91.0,,,,,853.59,316.17,14.6717,,18.34,,,0.269
1991-03-21,97.454,7.106,,441.55,501.35,501.35,101.31,,,91.02,,,,,867.48,327.97,15.2193,,18.7,,,-0.03
1991-03-22,97.0397,7.107,,441.55,501.8,501.8,103.4,,,88.01,,,,,862.81,332.23,15.4171,,18.57,,,0.087
1991-03-25,96.0851,7.116,,442.26,502.25,502.25,104.07,,,89.41,,,,,854.46,331.06,15.3325,,18.25,,,0.118
1991-03-26,95.9865,7.125,,442.44,502.45,502.45,106.65,,,91.62,,,,,844.39,328.31,15.2122,,18.39,,,0.153
1991-03-27,95.6675,7.065,,443.59,503.8,503.8,103.53,,,88.71,,,,,842.85,330.21,15.2811,,18.04,,,0.077
1991-03-28,96.1254,7.023,,444.92,506.55,506.55,105.67,,,90.37,,,,,836.77,334.78,15.5066,,18.17,,,-0.034
1991-04-01,96.7811,6.997,,444.69,506.25,506.25,105.75,,,91.58,,,,,841.64,336.03,15.4463,,18.17,,,0.164
1991-04-02,97.3433,6.954,,445.31,507.26,507.26,109.35,,,92.79,,,,,855.88,335.84,15.3848,,17.99,,,-0.011
1991-04-03,96.8577,6.988,,445.4,507.21,507.21,108.82,,,98.21,,,,,878.87,340.91,15.6171,,18.11,,,-0.032
1991-04-04,97.0725,6.945,,446.56,508.73,508.73,109.35,,,96.12,,,,,880.03,343.93,15.8106,,18.73,,,0.127
1991-04-05,97.1012,6.901,,446.78,508.88,508.88,108.51,,,91.28,,,,,890.49,343.05,15.7738,,18.61,,,-0.004
1991-04-08,97.4832,6.892,,447.31,509.85,509.85,104.12,,,90.24,,,,,876.3,348.34,16.2023,,18.81,,,0.146
1991-04-09,97.2045,6.926,,446.47,508.78,508.78,109.05,,,92.18,,,,,872.85,351.26,16.3557,,18.81,,,0.164
1991-04-10,97.9673,6.985,,444.96,506.5,506.5,109.56,,,96.03,,,,,871.44,358.07,16.6585,,19.41,,,0.004
1991-04-11,97.613,6.899,,445.36,507.01,507.01,105.74,,,96.36,,,,,871.62,356.52,16.5767,,19.55,,,0.106
1991-04-12,97.9438,6.837,,447.76,510.15,510.15,116.64,,,92.65,,,,,878.68,359.35,16.7085,,20.02,,,0.045
1991-04-15,98.1565,6.845,,448.65,512.12,512.12,118.66,,,92.81,,,,,888.38,368.58,17.0324,,20.17,,,0.047
1991-04-16,98.1047,6.862,,448.56,511.97,511.97,122.71,,,92.57,,,,,884.44,365.5,16.8901,,19.44,,,0.351
1991-04-17,98.0961,6.861,,449.09,512.63,512.63,123.42,,,92.89,,,,,890.16,369.02,17.0555,,19.52,,,0.178
1991-04-18,97.375,6.956,,447.67,510.81,510.81,106.57,,,93.0,,,,,880.74,364.22,16.8337,,19.02,,,0.143
1991-04-19,97.4183,7.025,,446.47,509.24,509.24,105.7,,,93.97,,,,,861.64,369.06,17.0586,,19.14,,,0.426
1991-04-22,97.5422,7.034,,445.76,508.07,508.07,105.82,,,97.07,,,,,840.62,,17.0846,,19.48,,,0.606
1991-04-23,97.3367,7.016,,446.51,508.98,508.98,106.68,,,92.05,,,,,847.66,369.39,17.131,,19.32,,,0.333
1991-04-24,97.1201,6.945,,447.94,510.81,510.81,107.09,,,92.27,,,,,847.06,365.14,16.9339,,19.33,,,0.21
1991-04-25,96.9876,6.898,,447.94,510.5,510.5,107.9,,,92.56,,,,,839.66,364.97,16.926,,19.54,,,0.275
1991-04-26,96.8543,6.881,,448.52,511.31,511.31,108.51,,,93.52,,,,,841.62,365.65,16.9576,,19.61,,,0.059
1991-04-29,96.2747,6.873,,448.47,511.21,511.21,108.57,,,91.56,,,,,839.11,367.26,16.8988,,19.61,,,0.042
1991-04-30,96.0553,6.77,,449.74,513.12,513.12,109.06,,,92.04,,,,,851.01,362.81,16.694,,19.42,,,0.059
1991-05-01,96.4092,6.795,,450.17,513.8,513.8,110.9,,,93.98,,,,,866.99,367.74,16.9209,,19.57,,,0.32
1991-05-02,96.1551,6.744,,450.93,514.98,514.98,111.43,,,94.26,,,,,862.17,367.07,16.8867,,19.45,,,0.343
1991-05-03,96.0565,6.794,,449.72,513.09,513.09,110.58,,,90.71,,,,,856.28,370.47,17.042,,19.66,,,0.205
1991-05-06,96.441,6.793,,449.72,513.24,513.24,112.86,,,87.13,,,,,854.52,369.33,16.989,,,,,0.413
1991-05-07,96.1042,6.81,,449.67,513.03,513.03,111.53,,,86.59,,,,,861.03,376.72,17.3289,,19.99,,,0.328
1991-05-08,96.0099,6.818,,449.72,513.29,513.29,113.96,,,90.14,,,,,856.14,376.17,17.3036,,20.14,,,0.528
1991-05-09,96.3473,6.809,,449.99,513.45,513.45,114.01,,,92.81,,,,,851.51,375.91,17.2917,,20.14,,,0.306
1991-05-10,95.429,6.842,,447.78,510.83,510.83,113.66,,,91.14,,,,,858.98,374.95,17.2475,,19.6,,,0.315
1991-05-13,95.0336,6.816,,447.78,512.93,512.93,117.42,,,88.32,,,,,850.26,372.96,17.1558,,19.29,,,0.188
1991-05-14,94.9723,6.816,,448.59,511.24,511.24,115.69,,,91.2,,,,,849.54,370.03,17.0214,,19.06,,,0.182
1991-05-15,95.0897,6.807,,449.13,512.37,512.37,116.98,,,88.56,,,,,854.62,374.57,17.2303,,19.15,,,0.36
1991-05-16,94.8123,6.841,,449.54,512.83,512.83,117.07,,,87.59,,,,,854.89,373.5,15.8214,,19.06,,,0.128
1991-05-17,94.9308,6.822,,450.21,513.24,513.24,117.32,,,89.47,,,,,850.56,373.59,15.8836,,19.58,,,0.255
1991-05-20,95.0806,6.813,,450.03,513.09,513.09,116.42,,,82.56,,,,,842.01,372.11,15.8655,,19.57,,,0.299
1991-05-21,95.182,6.804,,451.02,514.42,514.42,116.61,,,83.1,,,,,848.02,366.59,15.6306,,19.33,,,0.334
1991-05-22,94.7593,6.76,,451.02,514.32,514.32,116.29,,,80.29,,,,,846.75,367.92,15.6877,,19.13,,,0.474
1991-05-23,94.9487,6.742,,450.84,514.42,514.42,115.98,,,81.87,,,,,848.92,366.58,15.6306,,19.2,,,0.404
1991-05-24,94.9062,6.674,,450.98,514.52,514.52,116.19,,,80.69,,,,,849.56,367.48,15.669,,19.35,,,0.308
1991-05-28,95.2033,6.659,,452.1,515.81,515.81,122.33,,,80.46,,,,,848.45,376.3,16.03,,19.43,,,0.411
1991-05-29,94.6275,6.619,,452.23,515.91,515.91,120.96,,,82.55,,,,,857.22,375.35,15.9896,,19.16,,,0.337
1991-05-30,94.7956,6.598,,453.45,517.6,517.6,116.11,,,79.53,,,,,856.13,375.22,15.9863,,19.31,,,0.318
1991-05-31,94.5573,6.69,,452.37,516.65,516.65,117.2,,,81.41,,,,,858.71,,15.9783,,19.21,,,0.37
1991-06-03,94.9152,6.783,,450.83,515.13,515.13,115.62,,,83.3,,,,,852.29,371.3,15.8147,,19.23,,,0.602
1991-06-04,94.774,6.766,,450.92,515.13,515.13,114.51,,,83.32,,,,,848.81,379.5,16.1674,,19.12,,,0.618
1991-06-05,94.2686,6.817,,449.97,513.84,513.84,111.76,,,86.26,,,,,844.81,378.94,16.1444,,18.65,,,0.617
1991-06-06,94.2212,6.817,,449.29,513.06,513.06,112.28,,,89.77,,,,,840.38,379.77,16.2801,,18.49,,,0.514
1991-06-07,94.3238,6.989,,447.98,511.61,511.61,113.52,,,87.76,,,,,832.83,375.36,16.091,,18.5,,,0.399
1991-06-10,93.7172,6.972,,448.12,511.61,511.61,112.37,,,86.68,,,,,821.16,378.66,16.4131,,18.04,,,0.418
1991-06-11,93.9892,6.981,,448.48,511.92,511.92,113.45,,,85.08,,,,,825.77,373.56,16.1097,,18.07,,,0.417
1991-06-12,93.9741,7.059,,447.08,510.22,510.22,115.11,,,87.36,,,,,819.44,373.15,16.0838,,17.99,,,0.442
1991-06-13,93.7223,7.025,,447.57,510.74,510.74,116.36,,,84.77,,,,,815.74,377.63,16.2854,,17.96,,,0.434
1991-06-14,93.3077,6.964,,449.02,513.16,513.16,121.08,,,79.77,,,,,824.84,380.4,16.4023,,17.96,,,0.385
1991-06-17,93.4722,6.982,,449.16,513.27,513.27,116.07,,,79.75,,,,,819.34,381.19,16.5693,,18.21,,,0.439
1991-06-18,93.3614,6.965,,448.84,512.91,512.91,116.71,,,80.07,,,,,813.38,387.62,16.8492,,18.21,,,0.875
1991-06-19,93.1323,6.869,,448.98,512.91,512.91,118.7,,,79.18,,,,,804.68,390.45,16.9721,,18.18,,,0.768
1991-06-20,93.3236,6.843,,450.06,514.3,514.3,119.72,,,80.02,,,,,813.18,388.46,16.8838,,18.44,,,0.657
1991-06-21,92.4984,6.886,,449.56,513.63,513.63,124.86,,,78.7,,,,,814.75,384.2,16.6895,,18.54,,,0.548
1991-06-24,91.8721,6.878,,449.65,513.84,513.84,115.96,,,78.64,,,,,805.23,380.95,17.1869,,18.26,,,0.729
1991-06-25,92.1998,6.895,,449.7,513.68,513.68,117.0,,,79.61,,,,,807.85,381.76,17.2877,,18.25,,,0.44
1991-06-26,92.4053,7.017,,449.75,513.68,513.68,116.36,,,78.54,,,,,805.34,382.76,17.3337,,18.33,,,0.544
1991-06-27,92.2597,6.966,,450.24,514.3,514.3,118.29,,,77.7,,,,,802.66,379.25,17.1754,,18.56,,,0.48
1991-06-28,91.8192,6.898,,452.14,516.57,516.57,114.98,,,77.77,,,,,794.46,379.02,17.1118,,18.72,,,0.462
1991-07-01,92.2605,6.949,,451.92,516.42,516.42,112.49,,,77.79,,,,,805.9,373.66,16.9351,,18.81,,,0.067
1991-07-02,92.3254,6.983,,451.83,516.37,516.37,112.56,,,78.5,,,,,800.75,375.35,17.0117,,18.84,,,0.259
1991-07-03,92.1453,6.965,,452.28,516.99,516.99,110.56,,,78.87,,,,,787.98,380.29,17.2356,,18.67,,,0.355
1991-07-05,92.11,7.033,,450.74,515.13,515.13,118.18,,,77.18,,,,,784.86,380.8,17.2586,,18.92,,,0.158
1991-07-08,92.0378,6.947,,451.1,515.33,515.33,120.97,,,79.08,,,,,773.68,380.08,17.2264,,19.24,,,0.459
1991-07-09,91.888,6.955,,450.92,514.87,514.87,113.87,,,79.52,,,,,784.48,377.32,17.1013,,19.25,,,0.27
1991-07-10,92.0073,6.912,,451.51,515.44,515.44,113.36,,,79.38,,,,,793.96,378.51,17.1553,,19.43,,,0.384
1991-07-11,91.6434,6.877,,452.64,516.88,516.88,116.53,,,78.98,,,,,793.44,383.25,17.355,,19.25,,,0.371
1991-07-12,92.6842,6.851,,453.77,518.64,518.64,119.14,,,76.52,,,,,802.46,375.74,16.4294,,19.74,,,0.464
1991-07-15,92.3836,6.885,,454.18,519.21,519.21,122.07,,,77.56,,,,,813.13,376.76,16.5465,,19.53,,,0.363
1991-07-16,93.2806,6.859,,454.18,518.69,518.69,119.81,,,77.89,,,,,812.61,371.62,16.3176,,19.75,,,0.561
1991-07-17,93.8536,6.893,,453.64,517.92,517.92,119.25,,,77.14,,,,,807.73,368.57,16.2003,,20.21,,,0.605
1991-07-18,93.2728,6.84,,453.5,517.87,517.87,121.07,,,76.37,,,,,809.75,372.19,16.3581,,19.89,,,0.662
1991-07-19,93.5306,6.831,,454.31,518.59,518.59,123.06,,,75.69,,,,,812.92,372.39,16.4278,,20.21,,,0.762
1991-07-22,93.569,6.865,,454.81,519.05,519.05,123.02,,,72.74,,,,,811.14,372.28,16.5012,,19.98,,,0.76
1991-07-23,93.8084,6.882,,454.36,518.49,518.49,120.08,,,74.09,,,,,814.57,375.35,16.636,,19.5,,,0.605
1991-07-24,93.1222,6.9,,455.99,520.86,520.86,110.45,,,72.5,,,,,825.82,376.19,16.6733,,19.69,,,0.715
1991-07-25,93.3171,6.841,,456.89,522.46,522.46,111.61,,,74.43,,,,,818.15,374.97,16.6369,,19.55,,,0.632
1991-07-26,94.1609,6.841,,457.07,522.67,522.67,111.76,,,74.73,,,,,827.04,377.49,16.7514,,19.62,,,0.668
1991-07-29,94.489,6.824,,457.39,522.83,522.83,114.3,,,75.44,,,,,822.16,,16.7514,,19.57,,,0.695
1991-07-30,94.3229,6.816,,457.75,523.39,523.39,112.31,,,73.66,,,,,829.11,381.94,16.9489,,19.53,,,0.768
1991-07-31,95.2679,6.773,,458.41,524.0,524.0,111.5,,,73.23,,,,,832.3,382.79,16.9867,,19.74,,,0.752
1991-08-01,95.6169,6.798,,459.39,523.59,523.59,107.71,,,74.93,,,,,831.51,386.96,17.1637,,19.4,,,0.805
1991-08-02,95.7793,6.687,,462.55,527.68,527.68,109.76,,,74.16,,,,,834.15,389.83,17.2912,,19.5,,,0.846
1991-08-05,95.0541,6.669,,463.2,528.42,528.42,109.02,,,73.26,,,,,832.14,388.06,17.2126,,19.53,,,0.786
1991-08-06,94.1888,6.583,,464.94,530.62,530.62,108.92,,,74.14,,,,,829.36,387.74,17.1984,,19.43,,,0.966
1991-08-07,93.7701,6.532,,463.15,530.98,530.98,109.92,,,80.06,,,,,834.06,385.09,17.0779,,19.43,,,0.788
1991-08-08,93.7939,6.506,,462.6,529.99,529.99,109.62,,,82.08,,,,,831.44,383.63,17.0342,,19.62,,,0.925
1991-08-09,93.9734,6.453,,462.74,530.25,530.25,108.84,,,79.72,,,,,824.95,379.43,16.848,,19.6,,,0.892
1991-08-12,93.8412,6.469,,463.75,531.51,531.51,109.6,,,72.76,,,,,817.28,378.57,16.8347,,19.62,,,0.94
1991-08-13,93.3911,6.443,,464.62,532.45,532.45,111.26,,,73.11,,,,,817.27,381.05,16.9534,,19.5,,,0.896
1991-08-14,92.7475,6.339,,466.73,535.12,535.12,110.7,,,76.41,,,,,823.42,376.65,16.7582,,19.27,,,0.804
1991-08-15,93.1412,6.278,,466.04,533.97,533.97,110.86,,,77.6,,,,,821.93,377.63,16.8018,,19.31,,,0.675
1991-08-16,92.9197,6.267,,466.45,534.6,534.6,112.48,,,76.37,,,,,808.99,382.29,16.9783,,19.48,,,0.667
1991-08-19,93.0719,6.189,,466.73,535.07,535.07,119.37,,,94.69,,,,,752.08,380.13,16.8754,,20.53,,,0.62
1991-08-20,92.9407,6.128,,467.32,536.07,536.07,117.23,,,93.55,,,,,770.91,378.59,16.807,,20.65,,,-0.168
1991-08-21,93.5021,6.213,,467.69,536.07,536.07,114.03,,,85.4,,,,,794.71,375.09,16.6517,,19.64,,,0.038
1991-08-22,94.2852,6.238,,468.24,536.17,536.17,110.41,,,86.65,,,,,815.41,375.42,16.6663,,19.79,,,0.7
1991-08-23,94.3003,6.399,,466.27,533.71,533.71,111.17,,,86.43,,,,,804.92,377.75,16.77,,19.98,,,0.837
1991-08-26,95.1182,6.416,,466.08,533.34,533.34,112.74,,,81.82,,,,,800.18,370.94,16.4676,,,,,1.071
1991-08-27,94.8227,6.416,,466.63,533.92,533.92,113.32,,,80.88,,,,,797.77,370.65,16.4548,,20.11,,,1.107
1991-08-28,94.5747,6.308,,468.61,536.33,536.33,114.6,,,83.41,,,,,798.98,371.59,16.4965,,20.03,,,1.054
1991-08-29,94.5278,6.282,,469.89,538.22,538.22,114.69,,,86.03,,,,,808.75,374.4,16.6213,,20.32,,,0.549
1991-08-30,94.992,6.333,,468.33,535.86,535.86,115.36,,,84.62,,,,,814.18,371.16,16.4774,,20.7,,,0.558
1991-09-03,95.0506,6.307,,468.99,536.82,536.82,114.62,,,85.91,,,,,819.58,377.47,16.7565,,20.58,,,1.101
1991-09-04,94.8487,6.29,,469.03,536.61,536.61,114.14,,,89.63,,,,,822.22,373.33,16.5727,,20.25,,,0.931
1991-09-05,94.8787,6.332,,468.8,536.18,536.18,114.61,,,91.3,,,,,822.48,,16.5727,,20.13,,,0.883
1991-09-06,95.2351,6.238,,470.62,538.43,538.43,114.5,,,83.84,,,,,823.79,374.08,16.6063,,20.07,,,0.899
1991-09-09,95.1827,6.204,,470.58,539.61,539.61,114.78,,,79.91,,,,,831.37,377.94,17.8825,,19.84,,,0.81
